age,overall,potential,wage_eur,international_reputation,weak_foot,skill_moves,pace,shooting,passing,dribbling,defending,physic,preferred_foot,value_eur,years_on_contract,position_ATT,position_DEF,position_GK,position_MID,attack_work_rate_High,attack_work_rate_Low,attack_work_rate_Medium,defense_work_rate_High,defense_work_rate_Low,defense_work_rate_Medium
29,82,82,38000.0,3,3,4,78.0,79.0,82.0,82.0,59.0,67.0,1,17.216707972959764,2.0,False,False,False,True,True,False,False,False,False,True
29,82,82,165000.0,4,4,5,69.0,79.0,80.0,88.0,52.0,59.0,1,17.216707972959764,1.0,False,False,False,True,True,False,False,False,False,True
29,82,82,120000.0,3,5,4,62.0,78.0,88.0,81.0,53.0,52.0,1,17.19990085520835,2.0,False,False,False,True,False,False,True,False,True,False
31,82,82,23000.0,3,3,3,45.0,64.0,82.0,79.0,83.0,72.0,0,16.860033043306743,1.0,False,True,False,False,True,False,False,False,False,True
29,82,82,29000.0,4,4,4,68.0,75.0,83.0,84.0,55.0,69.0,1,17.216707972959764,2.0,False,False,False,True,False,False,True,False,False,True
28,82,82,22000.0,3,5,5,83.0,67.0,79.0,85.0,74.0,60.0,1,17.233237274364523,0.0,False,False,False,True,True,False,False,False,False,True
30,82,82,110000.0,3,4,4,75.0,82.0,74.0,82.0,44.0,72.0,1,17.216707972959764,0.0,True,False,False,False,True,False,False,True,False,False
31,82,82,88000.0,2,3,3,69.0,62.0,71.0,78.0,83.0,77.0,1,16.88356353960952,1.0,False,False,False,True,False,False,True,True,False,False
30,82,82,57000.0,2,3,3,82.0,61.0,74.0,78.0,79.0,79.0,1,17.0926553286923,2.0,False,True,False,False,True,False,False,False,False,True
29,82,82,175000.0,3,3,4,66.0,75.0,80.0,88.0,59.0,59.0,1,17.216707972959764,0.0,False,False,False,True,False,False,True,False,True,False
28,82,82,85000.0,2,3,5,89.0,77.0,73.0,87.0,34.0,75.0,1,17.249497794707484,1.0,True,False,False,False,True,False,False,False,False,True
30,82,82,70000.0,2,4,4,89.0,83.0,74.0,86.0,27.0,67.0,1,17.216707972959764,2.0,True,False,False,False,True,False,False,False,False,True
28,82,82,43000.0,1,3,4,68.0,74.0,83.0,82.0,71.0,72.0,1,17.233237274364523,1.0,False,False,False,True,False,False,True,False,False,True
30,82,82,44000.0,2,2,2,67.0,49.0,71.0,65.0,84.0,83.0,1,17.034386422832473,2.0,False,True,False,False,False,True,False,True,False,False
28,82,83,66000.0,2,3,3,77.0,75.0,77.0,79.0,77.0,81.0,1,17.19990085520835,2.0,False,False,False,True,False,False,True,False,False,True
27,82,82,42000.0,2,3,4,76.0,76.0,82.0,85.0,32.0,55.0,0,17.296750678069195,3.0,True,False,False,False,True,False,False,False,True,False
28,82,82,75000.0,2,4,4,80.0,76.0,80.0,85.0,52.0,66.0,1,17.233237274364523,2.0,False,False,False,True,True,False,False,True,False,False
28,82,82,90000.0,2,3,4,82.0,65.0,78.0,82.0,76.0,68.0,0,17.129696599000436,3.0,False,True,False,False,True,False,False,False,False,True
29,82,82,51000.0,1,4,3,90.0,78.0,77.0,79.0,59.0,79.0,1,17.216707972959764,2.0,True,False,False,False,True,False,False,True,False,False
27,82,83,115000.0,3,4,4,67.0,78.0,84.0,85.0,59.0,57.0,1,17.370858648025116,2.0,False,False,False,True,False,False,True,False,False,True
27,82,83,72000.0,3,4,3,78.0,78.0,78.0,80.0,84.0,87.0,1,17.370858648025116,2.0,False,False,False,True,False,False,True,True,False,False
26,82,85,68000.0,3,4,3,71.0,78.0,78.0,79.0,78.0,79.0,0,17.491811255187805,0.0,False,False,False,True,False,False,True,False,False,True
30,82,82,59000.0,3,3,3,66.0,68.0,71.0,73.0,82.0,83.0,1,17.05418904934434,2.0,False,False,False,True,False,False,True,True,False,False
25,82,85,18000.0,3,2,3,87.0,65.0,81.0,83.0,74.0,71.0,0,17.426428497635523,1.0,False,True,False,False,True,False,False,False,False,True
26,82,83,49000.0,2,3,2,68.0,40.0,56.0,68.0,85.0,78.0,0,17.265498135541893,0.0,False,True,False,False,False,False,True,False,False,True
26,82,82,51000.0,2,3,4,79.0,80.0,81.0,85.0,36.0,69.0,0,17.32705602664604,2.0,True,False,False,False,False,False,True,False,False,True
28,82,82,24000.0,3,2,3,80.0,55.0,73.0,76.0,81.0,81.0,0,17.129696599000436,1.0,False,True,False,False,True,False,False,True,False,False
25,82,87,78000.0,3,3,2,65.0,42.0,59.0,51.0,83.0,81.0,1,17.516812556768127,0.0,False,True,False,False,False,False,True,False,False,True
28,82,82,130000.0,3,2,3,83.0,73.0,82.0,78.0,77.0,73.0,0,17.129696599000436,2.0,False,True,False,False,True,False,False,False,False,True
27,82,83,61000.0,2,4,4,80.0,83.0,81.0,83.0,52.0,75.0,0,17.385043282614657,2.0,True,False,False,False,True,False,False,False,True,False
27,82,83,68000.0,1,3,4,78.0,76.0,80.0,82.0,71.0,79.0,1,17.370858648025116,4.0,False,False,False,True,True,False,False,False,False,True
28,82,82,22000.0,2,3,4,94.0,73.0,74.0,86.0,50.0,52.0,1,17.233237274364523,2.0,False,False,False,True,True,False,False,False,False,True
28,82,84,37000.0,2,4,3,76.0,47.0,63.0,68.0,81.0,83.0,1,17.233237274364523,2.0,False,True,False,False,False,False,True,True,False,False
27,82,82,54000.0,1,4,4,86.0,83.0,75.0,81.0,48.0,80.0,1,17.296750678069195,3.0,False,False,False,True,True,False,False,False,False,True
26,82,86,145000.0,2,4,2,72.0,45.0,67.0,66.0,83.0,79.0,0,17.439851517607305,4.0,False,True,False,False,False,False,True,True,False,False
24,82,85,100000.0,1,4,4,75.0,78.0,84.0,84.0,54.0,60.0,1,17.541204009297314,2.0,False,False,False,True,True,False,False,False,False,True
23,82,87,74000.0,2,4,3,61.0,72.0,79.0,77.0,79.0,79.0,1,17.553180200057167,1.0,False,False,False,True,False,False,True,True,False,False
22,82,88,89000.0,3,2,5,77.0,74.0,83.0,84.0,58.0,62.0,0,17.707330876483063,4.0,False,False,False,True,True,False,False,False,False,True
24,82,87,89000.0,2,4,3,59.0,75.0,85.0,77.0,74.0,73.0,1,17.6441519761925,2.0,False,False,False,True,False,True,False,True,False,False
24,82,87,120000.0,2,5,4,84.0,81.0,73.0,85.0,57.0,77.0,1,17.6441519761925,3.0,True,False,False,False,True,False,False,True,False,False
24,82,88,100000.0,2,3,3,81.0,30.0,66.0,69.0,83.0,78.0,1,17.588271519047417,2.0,False,True,False,False,False,False,True,False,False,True
25,82,86,77000.0,2,3,4,63.0,78.0,79.0,82.0,74.0,71.0,0,17.553180200057167,1.0,False,False,False,True,False,False,True,False,False,True
22,82,88,120000.0,3,4,4,89.0,70.0,73.0,86.0,37.0,59.0,1,17.707330876483063,2.0,True,False,False,False,False,False,True,False,False,True
25,82,87,18000.0,1,4,2,60.0,65.0,70.0,72.0,85.0,88.0,1,17.529082649058825,3.0,False,False,False,True,False,False,True,True,False,False
22,82,90,70000.0,2,3,2,81.0,43.0,62.0,68.0,81.0,81.0,1,17.974393656948944,4.0,False,True,False,False,True,False,False,False,False,True
26,82,85,62000.0,1,3,2,75.0,49.0,72.0,71.0,83.0,80.0,0,17.385043282614657,2.0,False,True,False,False,False,False,True,True,False,False
23,82,85,75000.0,3,4,4,93.0,78.0,74.0,84.0,33.0,64.0,0,17.541204009297314,3.0,False,False,False,True,True,False,False,False,False,True
24,82,86,100000.0,2,3,3,76.0,53.0,77.0,78.0,78.0,75.0,0,17.516812556768127,3.0,False,True,False,False,True,False,False,True,False,False
29,82,82,41000.0,1,3,2,78.0,43.0,56.0,64.0,85.0,79.0,1,17.05418904934434,2.0,False,True,False,False,False,False,True,False,False,True
24,82,87,100000.0,3,5,4,83.0,78.0,73.0,83.0,53.0,80.0,1,17.65496289206296,2.0,True,False,False,False,True,False,False,False,False,True
23,82,87,51000.0,3,2,3,76.0,46.0,52.0,61.0,83.0,84.0,1,17.541204009297314,0.0,False,True,False,False,False,True,False,True,False,False
25,82,84,100000.0,3,3,2,80.0,61.0,66.0,72.0,78.0,89.0,1,17.370858648025116,3.0,False,True,False,False,True,False,False,False,False,True
24,82,87,89000.0,2,4,4,91.0,76.0,76.0,84.0,49.0,72.0,0,17.6441519761925,2.0,False,False,False,True,True,False,False,True,False,False
21,82,86,37000.0,2,5,4,84.0,82.0,68.0,79.0,29.0,69.0,1,17.622173069956816,4.0,True,False,False,False,True,False,False,False,True,False
22,82,87,69000.0,1,3,2,66.0,53.0,71.0,74.0,81.0,79.0,1,17.57671069691365,2.0,False,False,False,True,False,False,True,True,False,False
20,82,89,59000.0,3,4,4,96.0,67.0,71.0,82.0,75.0,75.0,0,17.858561843342684,3.0,False,True,False,False,True,False,False,False,True,False
24,82,87,36000.0,2,4,3,64.0,72.0,79.0,82.0,66.0,67.0,1,17.6441519761925,2.0,False,False,False,True,False,False,True,False,False,True
24,82,86,37000.0,2,4,3,78.0,83.0,58.0,78.0,35.0,76.0,0,17.599700214609808,3.0,True,False,False,False,True,False,False,True,False,False
24,82,87,95000.0,1,3,4,71.0,72.0,81.0,88.0,69.0,72.0,1,17.6441519761925,2.0,False,False,False,True,False,False,True,False,False,True
26,82,85,81000.0,1,3,3,64.0,72.0,74.0,74.0,82.0,85.0,1,17.399029524198163,2.0,False,False,False,True,True,False,False,True,False,False
23,82,89,130000.0,2,3,2,83.0,50.0,69.0,71.0,83.0,82.0,1,17.849751213815786,3.0,False,True,False,False,False,False,True,False,False,True
21,82,90,120000.0,1,4,4,82.0,79.0,78.0,82.0,35.0,66.0,1,18.042344317830995,3.0,True,False,False,False,True,False,False,False,False,True
24,82,89,35000.0,2,3,2,71.0,38.0,67.0,70.0,84.0,80.0,0,17.849751213815786,2.0,False,True,False,False,False,False,True,True,False,False
23,82,87,78000.0,3,4,4,67.0,76.0,81.0,86.0,50.0,60.0,1,17.6441519761925,2.0,False,False,False,True,False,False,True,True,False,False
39,81,81,23000.0,2,3,4,68.0,80.0,84.0,81.0,44.0,55.0,1,15.955576839107596,0.0,False,False,False,True,True,False,False,False,False,True
35,81,81,39000.0,2,4,3,79.0,83.0,69.0,73.0,34.0,79.0,1,16.213405921671733,0.0,True,False,False,False,True,False,False,False,False,True
34,81,81,14000.0,4,5,5,70.0,77.0,81.0,85.0,37.0,68.0,1,16.300417291085605,-1.0,True,False,False,False,True,False,False,False,False,True
35,81,81,50000.0,1,3,3,68.0,83.0,73.0,75.0,41.0,84.0,1,16.213405921671733,2.0,True,False,False,False,False,False,True,False,False,True
31,81,81,63000.0,3,4,3,70.0,75.0,76.0,76.0,78.0,84.0,1,16.860033043306743,0.0,False,False,False,True,False,False,True,False,False,True
33,81,81,14000.0,4,4,3,58.0,84.0,71.0,78.0,29.0,71.0,1,16.61887099947687,0.0,True,False,False,False,True,False,False,False,False,True
37,81,81,30000.0,3,3,2,32.0,46.0,62.0,63.0,83.0,77.0,1,15.341567078850604,0.0,False,True,False,False,False,False,True,True,False,False
34,81,81,18000.0,3,3,3,76.0,62.0,72.0,67.0,83.0,78.0,0,15.955576839107596,1.0,False,True,False,False,True,False,False,True,False,False
34,81,81,64000.0,3,3,3,56.0,65.0,73.0,76.0,82.0,69.0,1,16.012735246411598,0.0,False,False,False,True,False,True,False,True,False,False
32,81,81,105000.0,3,5,4,81.0,79.0,76.0,79.0,64.0,74.0,0,16.835935492889124,0.0,False,False,False,True,False,False,True,False,False,True
34,81,81,105000.0,4,4,3,65.0,79.0,79.0,79.0,82.0,82.0,1,16.300417291085605,0.0,False,False,False,True,True,False,False,True,False,False
33,81,81,45000.0,2,4,4,64.0,81.0,81.0,82.0,40.0,66.0,0,16.61887099947687,0.0,True,False,False,False,True,False,False,False,True,False
32,81,81,48000.0,3,4,4,79.0,81.0,79.0,78.0,44.0,82.0,1,16.860033043306743,2.0,True,False,False,False,False,False,True,False,True,False
33,81,81,2000.0,2,3,5,79.0,76.0,78.0,86.0,47.0,68.0,0,16.588099342704055,-1.0,False,False,False,True,False,False,True,False,True,False
30,81,81,43000.0,2,3,3,67.0,64.0,74.0,75.0,80.0,85.0,1,16.88356353960952,1.0,False,False,False,True,True,False,False,True,False,False
33,81,81,18000.0,3,3,2,63.0,57.0,62.0,59.0,83.0,81.0,1,16.341239282272525,1.0,False,True,False,False,False,False,True,True,False,False
29,81,81,34000.0,2,4,2,75.0,71.0,74.0,74.0,83.0,82.0,0,16.906553056777135,3.0,False,False,False,True,False,True,False,True,False,False
29,81,81,49000.0,2,3,3,84.0,82.0,73.0,75.0,37.0,85.0,1,17.05418904934434,2.0,True,False,False,False,True,False,False,True,False,False
30,81,81,83000.0,2,4,3,70.0,67.0,81.0,85.0,63.0,62.0,1,17.01418371633128,1.0,False,False,False,True,True,False,False,True,False,False
28,81,81,90000.0,1,4,3,79.0,84.0,70.0,80.0,45.0,70.0,1,17.0926553286923,2.0,True,False,False,False,True,False,False,True,False,False
31,81,81,19000.0,3,4,3,75.0,77.0,81.0,82.0,64.0,66.0,1,16.860033043306743,1.0,False,False,False,True,True,False,False,False,False,True
31,81,81,15000.0,2,4,4,82.0,75.0,79.0,82.0,63.0,69.0,1,16.88356353960952,4.0,False,False,False,True,True,False,False,False,False,True
29,81,81,105000.0,4,3,4,53.0,86.0,86.0,86.0,50.0,60.0,0,17.05418904934434,0.0,True,False,False,False,False,False,True,False,False,True
29,81,81,83000.0,2,4,3,73.0,67.0,73.0,74.0,82.0,79.0,1,16.929025911619092,2.0,False,True,False,False,False,False,True,True,False,False
29,81,81,140000.0,3,3,4,76.0,63.0,80.0,77.0,76.0,73.0,1,16.929025911619092,0.0,False,True,False,False,False,False,True,False,False,True
29,81,81,26000.0,2,3,4,80.0,81.0,82.0,82.0,36.0,66.0,0,17.05418904934434,3.0,True,False,False,False,False,False,True,False,False,True
27,81,81,45000.0,2,4,3,77.0,84.0,69.0,81.0,35.0,61.0,1,17.147715103853763,3.0,True,False,False,False,False,False,True,False,True,False
31,81,81,140000.0,2,4,2,78.0,37.0,66.0,69.0,81.0,80.0,1,16.677711496036597,1.0,False,True,False,False,False,True,False,True,False,False
29,81,81,85000.0,3,3,3,64.0,63.0,71.0,73.0,80.0,86.0,1,16.906553056777135,3.0,False,False,False,True,False,False,True,True,False,False
28,81,81,105000.0,3,4,4,90.0,79.0,70.0,86.0,43.0,68.0,1,17.073607134447293,2.0,False,False,False,True,True,False,False,False,False,True
28,81,82,46000.0,1,4,2,57.0,45.0,67.0,65.0,82.0,81.0,1,17.01418371633128,0.0,False,True,False,False,False,True,False,True,False,False
30,81,81,58000.0,3,4,3,76.0,77.0,79.0,80.0,76.0,62.0,1,16.906553056777135,0.0,False,True,False,False,True,False,False,False,False,True
26,81,84,75000.0,2,3,2,65.0,51.0,63.0,57.0,81.0,85.0,1,17.216707972959764,3.0,False,True,False,False,False,False,True,False,False,True
30,81,81,33000.0,2,3,2,71.0,56.0,66.0,64.0,81.0,79.0,0,16.860033043306743,1.0,False,True,False,False,False,False,True,False,False,True
28,81,82,79000.0,2,3,2,49.0,36.0,52.0,55.0,84.0,80.0,1,17.01418371633128,3.0,False,True,False,False,False,False,True,False,False,True
27,81,82,81000.0,3,3,4,64.0,84.0,67.0,76.0,39.0,71.0,0,17.216707972959764,0.0,True,False,False,False,False,False,True,False,False,True
26,81,84,69000.0,2,3,3,59.0,74.0,86.0,78.0,67.0,73.0,1,17.32705602664604,4.0,False,False,False,True,False,False,True,True,False,False
31,81,81,50000.0,2,4,4,87.0,78.0,78.0,82.0,47.0,64.0,1,16.88356353960952,3.0,False,False,False,True,True,False,False,False,False,True
27,81,82,66000.0,2,2,3,65.0,81.0,79.0,78.0,76.0,74.0,0,17.0926553286923,4.0,False,False,False,True,True,False,False,False,False,True
27,81,83,81000.0,2,4,4,66.0,71.0,83.0,79.0,76.0,79.0,1,17.147715103853763,1.0,False,False,False,True,False,False,True,False,False,True
26,81,81,45000.0,1,4,4,79.0,75.0,80.0,83.0,30.0,58.0,0,17.147715103853763,0.0,True,False,False,False,False,False,True,False,True,False
29,81,81,87000.0,3,4,4,70.0,73.0,82.0,83.0,35.0,62.0,1,17.05418904934434,3.0,False,False,False,True,False,False,True,False,False,True
27,81,82,61000.0,3,5,3,76.0,81.0,59.0,78.0,38.0,83.0,1,17.216707972959764,0.0,True,False,False,False,True,False,False,True,False,False
30,81,81,170000.0,2,4,4,82.0,73.0,79.0,80.0,69.0,69.0,1,17.034386422832473,2.0,True,False,False,False,True,False,False,False,False,True
28,81,81,120000.0,3,4,4,77.0,66.0,77.0,81.0,75.0,71.0,0,16.929025911619092,1.0,False,False,False,True,True,False,False,True,False,False
26,81,82,87000.0,2,3,3,76.0,74.0,76.0,80.0,76.0,79.0,0,17.216707972959764,1.0,False,False,False,True,False,False,True,False,False,True
27,81,82,74000.0,3,5,4,81.0,75.0,81.0,85.0,70.0,61.0,1,17.19990085520835,2.0,False,False,False,True,False,False,True,False,False,True
26,81,82,19000.0,1,3,4,78.0,69.0,79.0,85.0,63.0,68.0,1,17.233237274364523,3.0,False,False,False,True,True,False,False,True,False,False
28,81,81,34000.0,1,4,4,88.0,80.0,75.0,83.0,38.0,70.0,1,17.073607134447293,0.0,False,False,False,True,True,False,False,False,False,True
25,81,84,130000.0,3,4,4,87.0,80.0,73.0,85.0,35.0,68.0,1,17.356469910987094,2.0,True,False,False,False,False,True,False,False,True,False
25,81,85,64000.0,3,4,4,73.0,75.0,80.0,84.0,48.0,66.0,1,17.399029524198163,2.0,False,False,False,True,True,False,False,False,False,True
26,81,82,76000.0,1,4,4,84.0,75.0,77.0,85.0,39.0,69.0,1,17.249497794707484,0.0,True,False,False,False,False,False,True,False,False,True
27,81,82,39000.0,2,2,4,94.0,78.0,72.0,78.0,37.0,81.0,1,17.216707972959764,6.0,True,False,False,False,True,False,False,False,False,True
27,81,81,74000.0,2,4,4,83.0,77.0,78.0,84.0,42.0,55.0,0,17.129696599000436,2.0,False,False,False,True,True,False,False,False,False,True
33,81,81,41000.0,2,4,4,86.0,82.0,75.0,85.0,52.0,68.0,1,16.61887099947687,1.0,True,False,False,False,True,False,False,False,False,True
29,81,82,36000.0,1,4,2,69.0,37.0,62.0,62.0,83.0,79.0,1,16.993564429978885,1.0,False,True,False,False,False,False,True,True,False,False
27,81,81,55000.0,3,3,3,84.0,64.0,72.0,77.0,77.0,79.0,1,17.034386422832473,1.0,False,True,False,False,True,False,False,False,False,True
24,81,86,110000.0,3,3,3,68.0,78.0,76.0,79.0,72.0,77.0,1,17.46616882523204,3.0,False,False,False,True,True,False,False,False,False,True
24,81,85,90000.0,2,3,3,83.0,77.0,64.0,77.0,39.0,82.0,1,17.439851517607305,3.0,True,False,False,False,True,False,False,False,False,True
25,81,82,77000.0,3,3,4,93.0,76.0,72.0,82.0,41.0,62.0,1,17.249497794707484,2.0,True,False,False,False,True,False,False,False,True,False
25,81,85,82000.0,2,3,3,67.0,65.0,76.0,75.0,78.0,82.0,1,17.296750678069195,2.0,False,False,False,True,False,False,True,True,False,False
24,81,86,39000.0,2,4,4,86.0,79.0,76.0,82.0,36.0,68.0,1,17.479072229734946,2.0,False,False,False,True,True,False,False,False,True,False
24,81,85,65000.0,2,3,3,81.0,68.0,77.0,78.0,80.0,77.0,1,17.32705602664604,1.0,False,False,False,True,False,False,True,True,False,False
26,81,82,95000.0,2,2,4,88.0,79.0,75.0,83.0,36.0,65.0,0,17.233237274364523,2.0,False,False,False,True,True,False,False,False,False,True
23,81,85,65000.0,2,3,3,80.0,49.0,69.0,73.0,82.0,80.0,1,17.356469910987094,1.0,False,True,False,False,False,False,True,True,False,False
25,81,85,95000.0,1,3,4,75.0,76.0,82.0,83.0,69.0,73.0,0,17.385043282614657,3.0,False,False,False,True,True,False,False,True,False,False
26,81,83,33000.0,2,3,2,68.0,49.0,62.0,64.0,82.0,77.0,1,17.147715103853763,4.0,False,True,False,False,False,False,True,False,False,True
25,81,86,61000.0,2,3,3,78.0,74.0,81.0,80.0,72.0,77.0,1,17.453096744006448,0.0,False,False,False,True,False,False,True,False,False,True
25,81,81,41000.0,1,3,2,71.0,61.0,57.0,63.0,82.0,80.0,1,17.034386422832473,2.0,False,True,False,False,True,False,False,False,False,True
29,81,81,24000.0,1,4,2,93.0,66.0,75.0,76.0,72.0,77.0,0,16.929025911619092,2.0,False,True,False,False,False,False,True,False,False,True
21,81,81,26000.0,1,4,2,77.0,57.0,74.0,77.0,82.0,68.0,1,17.11134746100564,2.0,False,False,False,True,True,False,False,False,False,True
29,81,81,28000.0,1,3,4,78.0,84.0,62.0,72.0,33.0,71.0,1,17.05418904934434,2.0,True,False,False,False,True,False,False,False,True,False
21,81,81,31000.0,1,4,4,79.0,54.0,76.0,79.0,75.0,74.0,0,17.129696599000436,2.0,False,True,False,False,False,False,True,False,False,True
29,81,81,56000.0,1,3,2,76.0,81.0,67.0,77.0,20.0,78.0,1,17.05418904934434,2.0,True,False,False,False,False,False,True,False,False,True
28,81,81,68000.0,3,4,4,74.0,80.0,83.0,81.0,64.0,79.0,0,17.0926553286923,1.0,True,False,False,False,False,False,True,False,False,True
23,81,86,72000.0,2,3,4,79.0,74.0,81.0,85.0,69.0,65.0,1,17.479072229734946,2.0,False,False,False,True,False,False,True,False,False,True
23,81,86,65000.0,2,3,4,74.0,75.0,79.0,83.0,69.0,78.0,0,17.46616882523204,3.0,False,False,False,True,True,False,False,True,False,False
24,81,88,39000.0,2,4,3,78.0,77.0,82.0,79.0,71.0,71.0,1,17.75709238505144,1.0,False,False,False,True,False,False,True,False,False,True
23,81,84,95000.0,1,4,3,86.0,77.0,76.0,81.0,45.0,63.0,1,17.370858648025116,3.0,False,False,False,True,True,False,False,False,False,True
23,81,86,65000.0,2,3,4,75.0,75.0,81.0,85.0,66.0,71.0,1,17.46616882523204,1.0,False,False,False,True,True,False,False,False,True,False
27,81,81,64000.0,2,3,3,92.0,62.0,76.0,82.0,70.0,65.0,1,17.034386422832473,2.0,False,True,False,False,True,False,False,True,False,False
21,81,86,76000.0,2,3,3,80.0,58.0,77.0,77.0,76.0,80.0,1,17.426428497635523,3.0,False,True,False,False,True,False,False,False,False,True
22,81,87,63000.0,1,3,3,79.0,67.0,78.0,80.0,73.0,74.0,0,17.541204009297314,4.0,False,False,False,True,True,False,False,False,False,True
23,81,88,19000.0,1,4,4,76.0,81.0,79.0,84.0,56.0,65.0,1,17.75709238505144,3.0,True,False,False,False,True,False,False,False,False,True
21,81,88,52000.0,2,2,4,94.0,67.0,73.0,85.0,41.0,53.0,0,17.77632374660947,3.0,True,False,False,False,True,False,False,False,True,False
